id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H8AL05133,"BASWELL GUTHRIE, CHERYL ANN",O,2,REP,774016.59,773971.45,504236.26,63205,AL,5,,,,,0,0
H8AL05141,"BARRY, GEORGE C",O,2,REP,20423,20423,846,19577,AL,5,,,,,0,0
H8AL05166,"MANCUSO, ANGELO ""DOC""",O,2,REP,213050,147619.6,88000,5050,AL,5,,,,,0,0
H2AL06035,"BACHUS, SPENCER T.",I,2,REP,1460651.33,1414804.55,0,521439,AL,6,,,W,0,895867.93,0
H0AL07060,"DAVIS, ARTUR  G",I,1,DEM,1692711.71,820472.53,0,582004.24,AL,7,,,W,0,1109290.36,5.24
H6AR01072,"BERRY, MARION",I,1,DEM,1166379.03,848991.51,0,376078.95,AR,1,,,W,0,788086.58,19.08
H6AR02203,"SNYDER, VICTOR F",I,1,DEM,301984.35,307063.01,0,149646,AR,2,,,W,76,152000,300
H2AR03176,"BOOZMAN, JOHN NICHOLS",I,2,REP,396812.34,325930.49,0,134875.23,AR,3,,,W,78,258406.09,0
H8AR03058,"TOMLINSON, ABEL NOAH",C,3,GRE,5948,7131,450,5498,AR,3,,,L,21,0,0
H0AR04038,"ROSS, MICHAEL AVERY",I,1,DEM,1791660.49,1722156.02,0,536337.37,AR,4,,,W,86,1160386.75,3277.49
H0AS00018,"FALEOMAVAEGA, ENI",I,1,DEM,119020,115864.91,0,101520,AS,0,,,W,60,17500,0
H4AS00036,"COLEMAN, AUMUA AMATA",C,2,REP,100939.77,100963.76,1100,92589.77,AS,0,,,L,35,3750,2300
H8AS00052,"LANCASTER, FUALA'AU ROSIE TAGO",C,3,UNK,7400,9181.25,0,7400,AS,0,,,L,3,0,0
H6AZ00035,"SIMON, ELLEN",O,1,DEM,13080.21,13407.61,8095.21,4980,AZ,1,,,,,0,0
H8AZ01070,"SHANKER, HOWARD MARC",O,1,DEM,216539.16,215003.13,15376.13,175480.68,AZ,1,,,,,3000,0
H8AZ01088,"AFFELDT, ALLAN",O,1,DEM,5203,5203,5203,0,AZ,1,,,,,0,0
H8AZ01096,"TITLA, MARY KIM",O,1,DEM,271323.95,251550.34,2300,265385.56,AZ,1,,,,,3638.39,0
H8AZ01104,"KIRKPATRICK, ANN",O,1,DEM,2016931.8,1997092.89,0,1370769.82,AZ,1,,,W,56,593061.92,10610.4
H8AZ01153,"RILEY, JEFF",O,1,DEM,220825,236649.69,0,15825,AZ,1,,,,,0,0
H2AZ01149,"HAY, SYDNEY",O,2,REP,676826.83,675726.83,500,476307,AZ,1,,,L,40,126601.4,2500
H2AZ01172,"RENZI, RICHARD G.",I,2,REP,185824.06,195828.78,0,66818.7,AZ,1,,,,,93450,294
H8AZ01112,"KONOPNICKI, BILL",O,2,REP,60577.06,60577.06,0,8520.07,AZ,1,,,,,2000,0
H8AZ01146,"KORN, PRESTON",O,2,REP,24653.46,20009.38,2301,16616,AZ,1,,,,,0,0
H8AZ01179,"LIVINGSTONE, SANDRA B DR",O,2,REP,45683,45634,10255,31427,AZ,1,,,,,0,0
H8AZ01187,"HANSEN, THOMAS N",O,2,REP,18653,18653,18653,0,AZ,1,,,,,0,0
H8AZ01120,"MAUPIN, BRENT GEER",O,3,,30491,30467,23450,6110,AZ,1,,,L,3,0,0
H6AZ02155,"THRASHER, JOHN A MR.",C,1,DEM,36806.25,37193.68,3879.75,30436.5,AZ,2,,,L,37,1990,0
H4AZ04024,"FRANKS, TRENT",I,2,REP,485041.42,442237.21,0,281808.53,AZ,2,,,W,59,201785.11,0
H8AZ03092,"LORD, ROBERT JAMES",C,1,DEM,1831414.43,1813651.93,204.15,1413071.04,AZ,3,,,L,42,393385.7,12905.52
H4AZ04016,"SHADEGG, JOHN B.",I,2,REP,2892558.32,2911886.23,0,1860913.6,AZ,3,,,W,53,1001213.51,5000
H8AZ03100,"LOYD, ANNIE",C,3,IND,39356.46,31621.38,0,38805.65,AZ,3,,,,,0,0
H2AZ02055,"PASTOR, EDWARD L",I,1,DEM,1174764.38,815870.4,0,500626.43,AZ,4,,,W,71,581846.11,600
H8AZ06012,"GRAYSON, RICHARD",C,2,REP,0,0,0,0,AZ,4,,,,,0,0
H6AZ05067,"MITCHELL, HARRY E",I,1,DEM,2437572.35,2324603.92,0,1555787.98,AZ,5,,,W,53,871860.86,4275.33
H4AZ01061,"SMITH, SUSAN BITTER",C,2,REP,470623.71,468582.03,35853.43,141771.67,AZ,5,,,,,15000,0
H4AZ06045,"SCHWEIKERT, DAVID",C,2,REP,1445724.55,1441009.08,23054.78,1026554.76,AZ,5,,,L,43,83369.43,14500
H4AZ06052,"HAYWORTH, JD",I,2,REP,26961.42,227592,0,0,AZ,5,,,,,1165.72,0
H8AZ05071,"OGSBURY, JAMES DONOVAN",C,2,REP,517624.67,516985.7,0,253528.65,AZ,5,,,,,9500,0
H8AZ05089,"KNAPEREK, LAURA",C,2,REP,205503.18,205503.18,0,155259.54,AZ,5,,,,,100,0
H8AZ05105,"HATCH-MILLER, JEFFREY MARK",C,2,REP,90068.72,89823.52,390.54,72678.18,AZ,5,,,,,0,0
H8AZ05113,"ANDERSON, MARK",C,2,REP,149257.17,149257.17,0,136888.25,AZ,5,,,,,500,0
H8AZ05121,"GENTRY, LEE ADAM",C,2,REP,22121,18245,4600,2125,AZ,5,,,,,0,0
H8AZ06046,"GRAMAZIO, CHRIS",C,1,DEM,7099,7088,247,4352,AZ,6,,,,,2500,0
H8AZ06053,"SCHNEIDER, REBECCA",C,1,DEM,4890.12,4479.67,75,4415.12,AZ,6,,,L,35,0,400
H0AZ01184,"FLAKE, JEFF MR.",I,2,REP,1289324.86,845011.38,0,1131981.46,AZ,6,,,W,61,157150,0
H2AZ07070,"GRIJALVA, RAUL M MR.",I,1,DEM,708518.02,720899.93,0,372072.2,AZ,7,,,W,62,323534.42,57.14
H8AZ07010,"CHEWNING, GENE MILTON",C,2,REP,8455,8504,0,7626,AZ,7,,,,,0,0
H6AZ08038,"GIFFORDS, GABRIELLE",I,1,DEM,3303135.72,2775319.38,0,2206625.73,AZ,8,,,W,54,1086219.26,0
H2AZ02014,"KOLBE, JAMES T",C,2,REP,13108.76,150055.64,0,0,AZ,8,,,,,0,0
H8AZ08018,"BEE, TIMOTHY",C,2,REP,1949495.89,1932192.23,1820.33,1472802.44,AZ,8,,,L,42,241700,34175
H8AZ08026,"HITTSON, PAUL HENRY",C,2,REP,1336,1336,1336,0,AZ,8,,,,,0,0
H8CA00077,"LESSIG, LAWRENCE",C,1,DEM,60285.76,60285.76,17943.75,42342.01,CA,0,,,,,0,0
H8CA01109,"THOMPSON, MIKE MR.",I,1,DEM,1916759.22,1391610.82,0,989087.69,CA,1,,,W,68,851717.19,671.06
H8CA01158,"PHARR, DOUGLAS ALAN",C,2,REP,12040.85,6967.74,2300,7909,CA,1,,,,,0,0
H8CA01182,"WOLMAN, CAROL S DR",C,3,GRE,6428,6428,450,5728,CA,1,,,L,8,0,250
H4CA02072,"SEKHON, A.J.",C,1,DEM,653,16840,0,653,CA,2,,,,,0,0
H8CA02073,"MORRIS, JEFFREY W",C,1,DEM,59066.22,33373.59,0,56447.83,CA,2,,,L,42,2618.39,0
H6CA02010,"HERGER, WALLY",I,2,REP,970059.19,1256607.54,0,274747,CA,2,,,W,57,660230.08,0
H6CA03091,"DURSTON, BILL",C,1,DEM,729276.61,731518.17,82102.78,530202.32,CA,3,,,L,44,61278,2800
H6CA34112,"LUNGREN, DANIEL E",I,2,REP,904199.4,1325042.62,0,417399.56,CA,3,,,W,49,478420.04,3225
H6CA04123,"BROWN, CHARLES",O,1,DEM,2570019.4,2598084,500,1960733.95,CA,4,,,L,49,515464.9,11900
H0CA14042,"DOOLITTLE, JOHN",I,2,REP,407669.44,437040.06,0,229424.6,CA,4,,,,,124150,421
H4CA03070,"OLLER, THOMAS (RICO)",C,2,REP,169489.88,165651.95,0,109876,CA,4,,,,,4000,0
H6CA04107,"HOLMES, JOHN MICHAEL",O,2,REP,26094.81,30229.57,0,25094.81,CA,4,,,,,1000,0
H8CA03105,"OSE, DOUG",C,2,REP,9192211.26,9675696.48,2599000,1839903.25,CA,4,,,,,148540.12,0
H8CA04137,"EGLAND, ERIC IVER",O,2,REP,199399.43,199399.43,0,197565.52,CA,4,,,,,0,0
H8CA04145,"TERBOLIZARD, THEODORE TERBO",O,2,REP,42464,42356,32092,10372,CA,4,,,,,0,0
H8CA04152,"MCCLINTOCK, THOMAS",O,2,REP,3671855.87,3532698.78,0,3119388.35,CA,4,,,W,50,291401.87,16500
H8CA04160,"JONES, SUZANNE VERONICA",O,2,REP,11663,11446,8633,3029,CA,4,,,,,0,0
H6CA05195,"MATSUI, DORIS",I,1,DEM,964540.71,889118.97,0,405440.03,CA,5,,,W,74,551823.23,11.9
H8CA05159,"SMITH, PAUL",C,2,REP,4000,3605.64,0,500,CA,5,,,L,20,0,0
H8CA05167,"LYNCH, DAVID BRIAN",C,3,IND,3978,3908,1671,1601,CA,5,,,,,0,0
H2CA01045,"WOOLSEY, LYNN C",I,1,DEM,732492.13,686389.78,1200,419260.63,CA,6,,,W,71,308464.63,0
H6CA06193,"HALLIWELL, MICHAEL JOHN",C,2,REP,56448,56582,47578,7870,CA,6,,,L,24,0,1000
H6CA07043,"MILLER, GEORGE",I,1,DEM,1155886.75,948690.54,0,494346.26,CA,7,,,W,73,649859.17,13.19
H8CA07049,"PETERSEN, ROGER",C,2,REP,13161,13167,10122,3039,CA,7,,,L,21,0,0
H8CA05035,"PELOSI, NANCY",I,1,DEM,2856948.87,2727182.15,0,1339781.5,CA,8,,,W,71,1511730.48,0
H8CA08070,"GOLUB, SHIRLEY",C,1,DEM,158536.28,158536.28,0,150345.21,CA,8,,,,,0,0
H8CA08062,"WALSH, DANA",C,2,REP,720925.88,637736.3,0,709508.13,CA,8,,,L,9,650,0
H8CA08088,"SHEEHAN, CINDY",C,3,UNK,630781.84,625859.23,9600,616023.34,CA,8,,,L,16,5158.5,0
H8CA09060,"LEE, BARBARA",I,1,DEM,1051441.01,1048233.28,0,753089.19,CA,9,,,W,86,284248.97,0
H6CA09080,"DULK, JOHN D",C,2,REP,5409.97,5667.47,1682.97,27,CA,9,,,,,0,0
H6CA10088,"TAUSCHER, ELLEN O.",I,1,DEM,1289088.09,1049783.39,0,381855.68,CA,10,,,W,65,890638.71,18.45
H8CA10084,"GERBER, NICHOLAS",C,2,REP,102197.74,104132.61,125,28562.74,CA,10,,,L,30,500,0
H4CA11081,"MCNERNEY, JERRY",I,1,DEM,3047777.53,2957107.14,0,1976341.94,CA,11,,,W,55,1006461.88,2331.55
H8CA11082,"ANDAL, DEAN F",C,2,REP,1422823.98,1406408.63,0,924180.45,CA,11,,,L,44,346083.58,14500
H0CA11022,"LANTOS, TOM",I,1,DEM,568664.26,680777.5,0,377821,CA,12,,,,,81600,5.12
H6CA12159,"BARROWS, ROBERT MILTON",O,1,DEM,6918,6918,2343,4575,CA,12,,,,,0,0
H8CA12163,"JONES, JASON LEE",O,1,DEM,19771.56,19768.66,6000,11771.56,CA,12,,,,,0,0
H8CA12171,"SPEIER, JACKIE",O,1,DEM,1564739.67,893619.21,0,1202999.66,CA,12,W,,W,75,351476.91,18.47
H8CA12189,"MCMURRY, MICHELLE TAYLOR",O,1,DEM,14470,4250,200,9270,CA,12,,,,,0,5000
H8CA12197,"CONLON, GREG",O,2,REP,107095.93,103894.26,82.33,73078.57,CA,12,,,L,18,4400,0
H4CA12089,"HERMANSON, BARRY",O,3,GRE,26411,26378,0,3411,CA,12,,,L,2,0,0
H6CA09023,"STARK, PETE",I,1,DEM,913169.6,659575.32,0,111600.35,CA,13,,,W,76,605495,0
H8CA12098,"ESHOO, ANNA",I,1,DEM,1579255.17,1476283.69,0,766742.41,CA,14,,,W,70,799751.17,79.09
H6CA14098,"BROUILLET, CAROL",C,3,GRE,0,0,0,0,CA,14,,,L,3,0,0
H0CA15148,"HONDA, MIKE",I,1,DEM,1001004.95,833898.99,0,579513.8,CA,15,,,W,71,400855.05,648.68
H4CA16049,"LOFGREN, ZOE",I,1,DEM,797812.7,592979.11,0,319786.59,CA,16,,,W,71,472334.08,18.41
H4CA17021,"FARR, SAM",I,1,DEM,743124.8,775799.09,0,267525.15,CA,17,,,W,74,472588.71,2055.15
H8CA17089,"TAYLOR, JEFF",C,2,REP,157435.11,152075.49,0,42159.31,CA,17,,,L,25,0,0
H2CA18056,"CARDOZA, DENNIS",I,1,DEM,1042844.25,962063.61,0,415782.98,CA,18,,,W,100,616846.9,500
H2CA19054,"RADANOVICH, GEORGE",I,2,REP,728771.47,712281.63,0,356280.81,CA,19,,,W,100,361130.49,0
H4CA20082,"COSTA, JIM MR.",I,1,DEM,1026589.26,922371.13,0,479786.91,CA,20,,,W,73,546059.6,0
H6CA20137,"LOPEZ, JAMES",C,2,REP,27526,28081,0,11826,CA,20,,,L,26,0,1650
H6CA21176,"HAZE, ERNEST STEVEN",C,1,DEM,31281,31085.67,0,6621,CA,21,,,,,0,300
H8CA21107,"JOHNSON, LAWRENCE TUFTS",C,1,DEM,34469.01,33827.65,0,9343,CA,21,,,L,31,824.01,400
H8CA20059,"NUNES, DEVIN G",I,2,REP,1195791.61,734232.61,0,561993.9,CA,21,,,W,68,632797.4,0
H6CA22125,"MCCARTHY, KEVIN",I,2,REP,1040021.89,709692.11,0,501972.41,CA,22,,,W,100,502889.09,392
H8CA18020,"THOMAS, WILLIAM M",C,2,REP,6250,16461.19,0,0,CA,22,,,,,0,0
H8CA22089,"CAPPS, LOIS G",I,1,DEM,1054980.51,957700.82,0,559983.02,CA,23,,,W,67,489140.86,0
H2CA22116,"REGAN, DONALD E",C,2,REP,1265.85,1542.25,0,0,CA,23,,,,,0,0
H8CA23079,"KOKKONEN, MATT",C,2,REP,61179.1,61179.1,0,31078.74,CA,23,,,L,32,4000,0
H4CA24118,"WAGNER, BRETT GRIFFIN",C,1,DEM,5811.84,5813.2,246.84,5565,CA,24,,,,,0,0
H6CA24246,"PALLANT, MARY",C,1,DEM,25447.44,26010.53,1099.84,23831.01,CA,24,,,,,100,0
H6CA24253,"MARTINEZ, JILL MARIE",C,1,DEM,24341.01,25710.44,1300,22438.37,CA,24,,,,,500,0
H8CA24143,"JORGENSEN, MARTA ANN",C,1,DEM,12655,11927,2000,6697,CA,24,,,L,42,800,0
H6CA21028,"GALLEGLY, ELTON",I,2,REP,743204.74,737064.3,0,510525.14,CA,24,,,W,57,177519.86,0
H6CA24279,"TENENBAUM, MICHAEL",C,2,REP,113723.37,128157.38,0,103638,CA,24,,,,,0,0
H8CA25058,"CONAWAY, JACQUESE LYNN",C,1,DEM,10989,10486,1050,7374,CA,25,,,L,42,0,0
H2CA25036,"MCKEON, HOWARD P ""BUCK""",I,2,REP,1053746.58,903406.22,0,412029.04,CA,25,,,W,57,540623.61,0
H6CA26183,"WARNER, RUSSELL",C,1,DEM,1309330.73,1334178.38,204642.98,901663.38,CA,26,,,L,40,46750,0
H8CA26080,"HILSMAN, HOYT",C,1,DEM,124750,122264.23,0,24750,CA,26,,,,,0,0
H4CA26113,"SARDO, S SONNY",C,2,REP,47781.4,47781.4,9425,38291,CA,26,,,,,0,0
H8CA35032,"DREIER, DAVID",I,2,REP,1594347.06,2919355.22,0,895167.04,CA,26,,,W,52,562606.46,0
H6CA24113,"SHERMAN, BRAD",I,1,DEM,1267711.19,565843.63,0,684893.39,CA,27,,,W,68,509701,0
H8CA27088,"SINGH, NAVRAJ",C,2,REP,37677,34695.49,0,27677,CA,27,,,L,24,0,0
H2CA26026,"BERMAN, HOWARD L.",I,1,DEM,1191008.58,1287902.69,0,683495,CA,28,,,W,100,471320,0
H6CA28130,"DELEAR, BYRON WALKER",C,1,DEM,49300,53908.59,49300,0,CA,28,,,,,0,0
H0CA27085,"SCHIFF, ADAM",I,1,DEM,1190025.1,913801.54,0,633321.65,CA,29,,,W,69,474198.68,0
H8CA29076,"HAHN, CHARLES JIN",C,2,REP,76102,76102,0,73802,CA,29,,,L,26,2300,0
H6CA24048,"WAXMAN, HENRY A.",I,1,DEM,990875.65,745091.08,0,249970.56,CA,30,,,W,100,705735,0
H2CA30143,"BECERRA, XAVIER",I,1,DEM,1557665.06,1396524.04,0,462804.03,CA,31,,,W,100,1055957.12,97.78
H0CA31087,"SOLIS, HILDA",I,1,DEM,800768.08,659987.28,0,239452.72,CA,32,,,W,100,559040.3,0
H2CA32099,"WATSON, DIANE E E",I,1,DEM,233833.62,229698.08,0,80115.4,CA,33,,,W,87,153535,0
H8CA33243,"CROWLEY, DAVID COCHRANE II",C,2,REP,6307,5773,1405,4852,CA,33,,,L,12,0,50
H2CA33048,"ROYBAL-ALLARD, LUCILLE",I,1,DEM,592198.72,595796.47,0,247713.95,CA,34,,,W,77,339417.57,4605.44
H8CA34084,"BALDING, CHRISTOPHER",C,2,REP,4775,1850.11,375,4400,CA,34,,,L,22,0,0
H4CA23011,"WATERS, MAXINE",I,1,DEM,781103.12,831990.41,0,276570.19,CA,35,,,W,82,171745,100
H8CA35099,"HAYES, THEODORE JR",C,2,REP,13227,13282,0,12075,CA,35,,,L,13,0,100
H2CA27107,"HARMAN, JANE",I,1,DEM,600684.74,687697.66,0,249407.44,CA,36,,,W,68,344628,8.95
H6CA36117,"WINOGRAD, MARCY",C,1,DEM,0,444.68,0,0,CA,36,,,,,0,0
H6CA36125,"GIBSON, BRIAN",C,2,REP,9746,9472,4907,4823,CA,36,,,L,31,500,0
H2CA38062,"MATHEWS, PETER MR.",C,1,DEM,97690.09,98042.18,40,52088.02,CA,37,L,,,,0,0
H6CA37222,"MILLENDER-MCDONALD, JUANITA",I,1,DEM,31712.52,46869.86,0,8500,CA,37,,,,,21000,0
H8CA37137,"RICHARDSON, LAURA",I,1,DEM,1104664.57,1075774.93,0,243441.25,CA,37,W,,W,75,768134.63,16.99
H8CA37145,"OROPEZA, JENNY",O,1,DEM,392166.43,390969.72,0,154385.42,CA,37,L,,,,117600,0
H8CA37152,"PARMER, GEORGE A JR",O,1,DEM,2292,2292,497,1795,CA,37,L,,,,0,0
H8CA37160,"GRISOLIA, BILL",O,1,DEM,54697,54673.6,125,36572,CA,37,L,,,,0,0
H8CA37194,"MCDONALD, VALERIE J",O,1,DEM,52547.21,52520.69,3058.21,28139,CA,37,L,,,,21350,0
H8CA37210,"WILSON, ED",O,1,DEM,26370,26400.9,0,6370,CA,37,L,,,,0,0
H8CA37129,"GUILLORY, BISHOP LEROY JOSEPH L J",O,2,REP,11144,11767.85,500,200,CA,37,L,,,,0,0
H8CA37285,"POUESI, JUNE",C,2,REP,7622,7622,0,7622,CA,37,,,,,0,0
H8CA37277,"DIBS, NICHOLAS ""NICK""",C,3,IND,64896.23,64895.39,0,905,CA,37,,,L,24,0,0
H8CA34068,"NAPOLITANO, GRACE",I,1,DEM,425762.9,385574.4,0,151118.47,CA,38,,,W,81,269575,13.14
H2CA39078,"SANCHEZ, LINDA",I,1,DEM,616886.61,439594,0,237112.01,CA,39,,,W,69,376851.76,165.41
H8CA39125,"LENNING, DIANE A",C,2,REP,14949,18479,1000,5830,CA,39,,,L,30,0,0
H6CA40267,"HOFFMAN, FLORICE OREA",C,1,DEM,20584.51,23882.89,20000,466.07,CA,40,,,,,0,0
H6CA39020,"ROYCE, ED MR",I,2,REP,1644382.23,1172946.82,0,882414,CA,40,,,W,63,567012.83,1332.16
H8CA41113,"MEAGHER, PATRICK HAROLD",C,1,DEM,25340,25209.55,16747,8593,CA,41,,,,,0,0
H8CA41121,"PRINCE, TIMOTHY P",C,1,DEM,132417.91,123659.76,550.33,28017.1,CA,41,,,L,38,2789.08,0
H8CA37079,"LEWIS, JERRY",I,2,REP,1185605.67,1192623.9,0,280795.27,CA,41,,,W,61,429612.82,0
H8CA42194,"SHEPSTON, RONALD W II",C,1,DEM,106220.35,105818.28,150,67070.16,CA,42,,,,,0,0
H8CA42202,"CHAU, EDWIN",C,1,DEM,359177.07,347355.42,4163.25,208710.18,CA,42,,,L,39,53032.04,0
H8CA41063,"MILLER, GARY G HON.",I,2,REP,620757.69,325249.2,0,309236,CA,42,,,W,60,295044.98,0
H6CA41174,"CONTRERAS, LOUIE A",C,1,DEM,0,0,0,0,CA,43,,,,,0,0
H6CA42099,"BACA, JOE",I,1,DEM,941700.85,885969.18,0,349528.43,CA,43,,,W,68,580927.5,100.85
H8CA43101,"GILBERT, JOANNE",C,1,DEM,27585.07,25953.51,0,13235.07,CA,43,,,,,2550,0
H6CA43121,"FOLKENS, SCOTT LLOYD",C,2,REP,5615,5184,125,5484,CA,43,,,,,0,0
H8CA43119,"ROBERTS, JOHN",C,2,REP,78520.29,64944.3,13817.17,62703.12,CA,43,,,L,31,2000,0
H2CA44128,"VANDENBERG, LOUIS",C,1,DEM,0,8120.6,0,0,CA,44,,,,,0,0
H8CA44091,"HEDRICK, WILLIAM EUGENE",C,1,DEM,212396.32,191465.77,100,153224.7,CA,44,,,L,49,53470.08,0
H2CA37023,"CALVERT, KENNETH S MR.",I,2,REP,1048733.3,1150439.41,0,541058.51,CA,44,,,W,50,360140.12,0
H8CA45098,"CLAY, PAUL",C,1,DEM,35867,17665,27400,5683,CA,45,,,,,0,0
H8CA45114,"BORNSTEIN, JULIE",C,1,DEM,488834.81,487828.78,6340.51,204654.95,CA,45,,,L,42,83925.56,0
H8CA44034,"BONO MACK, MARY",I,2,REP,1795645.78,1622516.6,0,1207802.34,CA,45,,,W,57,548204.85,294
H4CA46061,"BRANDT, JIM",C,1,DEM,300,948.4,300,0,CA,46,,,,,0,0
H8CA46062,"BLOUNT, STEVE",C,1,DEM,0,0,0,0,CA,46,,,,,0,0
H8CA46070,"GREENE, DAVID",C,1,DEM,1000,1000,571.33,0,CA,46,,,,,0,0
H8CA46088,"KALMICK, DANIEL FREDERICK",C,1,DEM,3399.37,3399.37,8.25,1765,CA,46,,,,,0,0
H8CA46096,"COOK, DEBBIE",C,1,DEM,482071.97,481664.4,0,422726.45,CA,46,,,L,43,58820.52,0
H8CA42061,"ROHRABACHER, DANA",I,2,REP,746801.46,741825.13,0,593201.86,CA,46,,,W,52,148470.9,0
H6CA46033,"SANCHEZ, LORETTA",I,1,DEM,1244417.47,1258599.48,0,580532.56,CA,47,,,W,66,623994.14,209.44
H6CA47031,"AVILA, ROSEMARIE I",C,2,REP,52769.72,52640.56,0,47969.72,CA,47,,,L,27,500,0
H6CA48070,"YOUNG, STEVEN",O,1,DEM,270460.75,268133.76,0,196690.48,CA,48,,,L,40,25946,0
H6CA48039,"CAMPBELL, JOHN B. T. III",I,2,REP,1008972.76,776457.46,1170,638148,CA,48,,,W,55,360000.68,0
H8CA49041,"HAMILTON, ROBERT",C,1,DEM,63220.96,63220.96,90,53685.39,CA,49,,,L,37,3794.8,0
H0CA48024,"ISSA, DARRELL EDWARD",I,2,REP,1035317.34,950635.61,0,577489.94,CA,49,,,W,58,438017,0
H8CA50023,"LEIBHAM, NICHOLAS ALEXANDER",C,1,DEM,1330831.24,1298664.58,2300,1042430.16,CA,50,,,L,45,259835,5300
H8CA50031,"WRAY, MICHAEL",C,1,DEM,3743.84,3743.84,343.84,2400,CA,50,,,,,1000,0
H8CA50056,"EDE, CHERYL MARTIN",C,1,DEM,18334.06,18312.41,8527.56,9806.5,CA,50,,,,,0,0
H4CA49032,"BILBRAY, BRIAN P",I,2,REP,1366329.03,1456460.5,0,964584.52,CA,50,,,W,50,388600,0
H2CA50034,"FILNER, BOB",I,1,DEM,990589.87,927621.41,0,504183.79,CA,51,,,W,72,478240.09,0
H6CA52056,"HESTER, JIM",O,1,DEM,9645,9645,0,8645,CA,52,,,,,0,0
H8CA52078,"LUMPKIN, MICHAEL DAVID",O,1,DEM,482068.27,482068.27,1310,391761.54,CA,52,,,L,38,86901.79,0
H8CA52086,"BUTCHER, VICKIE",O,1,DEM,48851.38,48851.38,4875,40973.41,CA,52,,,,,3000,0
H2CA42023,"HUNTER, DUNCAN",I,2,REP,878.75,54258.12,0,0,CA,52,,,,,0,0
H8CA52037,"JONES, BRIAN W",O,2,REP,221143.8,220518.6,5000,205336.8,CA,52,,,,,10800,0
