id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H0AZ05094,"SMITH, JEFFREY W",C,2,REP,28975.88,29323.36,746.56,28229.32,AZ,6,,,,,0,0
H0AZ06043,"KELSEY, EASTON CLINT",C,2,REP,2032,2911,0,2032,AZ,6,,,,,0,0
H2AZ07070,"GRIJALVA, RAUL M",I,1,DEM,1470861.03,1463648.18,0,890107.36,AZ,7,,,W,50,555282.21,676.35
H0AZ07017,"MCCLUNG, RUTH CRAWFORD",C,2,REP,732607.51,684747.7,5754.01,678328.5,AZ,7,,,L,44,48525,0
H0AZ07025,"MYERS, TERRY LON",C,2,REP,130028.85,129834.09,0,4715,AZ,7,,,,,0,0
H8AZ07028,"MEYER, HARLEY DEAN",C,3,IND,8820,8407.76,0,0,AZ,7,,,L,2,0,0
H6AZ08038,"GIFFORDS, GABRIELLE",I,1,DEM,3504409.93,3888405.81,0,2286026.49,AZ,8,,,W,48,1082679.96,920.49
H0AZ08015,"KELLY, JESSE",C,2,REP,1692503.57,1653552.57,11060,1468710.38,AZ,8,,,L,47,178787,6000
H0AZ08023,"GOSS, VINCENT ANDREW",C,2,REP,12896,10668.26,77.49,12818.51,AZ,8,,,,,0,0
H0AZ08031,"MILLER, BRIAN ALLAN",C,2,REP,209670.72,209241.35,0,184726.32,AZ,8,,,,,0,0
H0AZ08049,"CARLSON, THOMAS A JR",C,2,REP,2085,2085,0,2085,AZ,8,,,,,0,0
H0AZ08056,"PATON, JONATHAN",C,2,REP,901969.36,889580.1,0,865088.04,AZ,8,,,,,35070.1,0
H8CA01109,"THOMPSON, MIKE MR.",I,1,DEM,1912475.17,1901459.62,0,930572.53,CA,1,,,W,62,932607.67,100
H0CA01148,"HANKS, LOREN L",C,2,REP,114869.11,109276.65,35,107047.68,CA,1,,,L,31,500,2036.43
H0CA02138,"REED, JAMES E",C,1,DEM,155353.75,153434.67,5499.8,56035.11,CA,2,,,L,42,3918.84,500
H0CA02120,"STIGLICH, PETER VINCENT",C,2,REP,47908.12,47908.12,3461.62,8965.59,CA,2,,,,,0,0
H6CA02010,"HERGER, WALLY",I,2,REP,1010414.59,863128.49,0,317819.37,CA,2,,,W,57,686747.22,49.5
H0CA03078,"BERA, AMERISH",C,1,DEM,2942764.14,2935828.38,176541.13,2026150.95,CA,3,,,L,43,432288.18,924.13
H0CA03086,"DAVIS, GARY",C,1,DEM,48003.89,48003.89,0,31946,CA,3,,,,,15850,0
H0CA03094,"SLATON, BILL",C,1,DEM,536989.8,536989.8,2400,207093,CA,3,,,,,11250,0
H6CA03091,"DURSTON, BILL",C,1,DEM,55611.58,58266.85,46025,9581,CA,3,,,,,0,0
H6CA34112,"LUNGREN, DANIEL E.",I,2,REP,2025541.46,1974501.49,0,1010136.71,CA,3,,,W,50,977211.53,0
H0CA04134,"CURTIS, CLINT",C,1,DEM,32176,24671.68,0,14026,CA,4,,,L,31,11000,5350
H6CA04123,"BROWN, CHARLES",C,1,DEM,3819.5,39159.97,0,632.56,CA,4,,,,,0,0
H0CA04142,"BABICH, MICHAEL",C,2,REP,13022.83,11727.73,1750,6272.83,CA,4,,,,,0,0
H8CA04152,"MCCLINTOCK, THOMAS",I,2,REP,1871673.55,1703386.7,0,1726051.25,CA,4,,,W,61,140627.67,80
H0CA04159,"EMERY, BENJAMIN 'BEN'",C,3,GRE,12382,10330,0,12382,CA,4,,,L,7,0,0
H6CA05195,"MATSUI, DORIS",I,1,DEM,835400.43,842505.42,0,265998.6,CA,5,,,W,72,566780,0
H0CA05073,"SMITT, ERIK",C,2,REP,10637.22,8266.94,0,2450,CA,5,,,,,0,0
H8CA05159,"SMITH, PAUL",C,2,REP,23941.29,24334.3,8468.64,12032.46,CA,5,,,L,25,1740,0
H2CA01045,"WOOLSEY, LYNN C.",I,1,DEM,846466.17,898626.51,400,529630.76,CA,6,,,W,65,314884.58,0
H0CA06097,"JUDD, JAMES O JR.",C,2,REP,151842.86,151842.86,0,140516.09,CA,6,,,L,29,0,1500
H0CA06121,"ROBERTS, DANIEL W",C,3,AIP,6000,286,6000,6000,CA,6,,,,,0,0
H6CA07043,"MILLER, GEORGE",I,1,DEM,972502.15,1008838.16,0,392348.26,CA,7,,,W,68,570731.13,0
H0CA00090,"RAY, EUGENE",C,2,REP,2357,2357,0,0,CA,7,,,,,0,0
H0CA07103,"TUBBS, RICHARD STEPHEN II",C,2,REP,130514.55,130514.55,0,96012.85,CA,7,,,L,31,11021.9,0
H8CA07049,"PETERSEN, ROGER ALLEN",C,2,REP,16279.29,16879.29,3084.29,45,CA,7,,,,,0,0
H8CA05035,"PELOSI, NANCY",I,1,DEM,2597318.64,2762400.22,0,1035867.42,CA,8,,,W,80,1548100,2500
H0CA08069,"DENNIS, JOHN",C,2,REP,2438013.43,2311477.24,0,2370536.21,CA,8,,,L,15,9135,0
H8CA08062,"WALSH, DANA",C,2,REP,1995861.41,2066805.06,0,1945308.75,CA,8,,,,,25,0
H0CA08077,"SHIELDS, SUMMER J",C,3,W,64218.22,63787.83,0,59405.74,CA,8,,,,,4469.36,0
H8CA09060,"LEE, BARBARA",I,1,DEM,1156048.78,1156304.13,0,704362.36,CA,9,,,W,84,423781.19,0
H0CA10073,"DESAULNIER, MARK",C,1,DEM,562011.11,553291.63,0,393233.87,CA,10,,,,,151783.4,0
H0CA10081,"HAMPTON, ADRIEL",C,1,DEM,33444.69,33444.69,24925.9,8318.79,CA,10,,,,,200,0
H0CA10099,"BUCHANAN, JOAN",C,1,DEM,1257753.67,1257753.67,11635.66,79920,CA,10,,,,,41050,0
H0CA10107,"WOODS, ANTHONY MR",C,1,DEM,302360.94,302360.94,3508.73,287722.19,CA,10,,,,,7240.29,0
H0CA10149,"GARAMENDI, JOHN",I,1,DEM,1764504.06,1714971.13,0,1116120.33,CA,10,W,,W,58,630523.74,315.64
H6CA10088,"TAUSCHER, ELLEN O.",I,1,DEM,71024.53,522253.6,0,15784.66,CA,10,,,,,50000,0
H0CA10156,"BUNCH, CHRISTOPHER N",C,2,REP,28337,28257,1100,20587,CA,10,,,,,0,0
H0CA10172,"PETERSON, DAVID",C,2,REP,9582.7,9582.7,0,0,CA,10,,,,,0,0
H0CA10180,"CLIFT, GARY WILLIAM",C,2,REP,53250,53249,5296,14040,CA,10,,,L,37,500,999
H0CA10198,"LOOS, MARK ALAN",C,2,REP,270,4019.33,0,270,CA,10,,,,,0,0
H0CA10206,"TOTH, JOHN RICHARD",C,2,REP,10765,10765,8365,2400,CA,10,,,,,0,0
H0CA10230,"BURKE, BUDDY",C,2,REP,20138.08,20138.08,1713.39,13247.62,CA,10,,,,,0,0
H0CA10115,"VANGUNDY, GINO W",C,3,IND,2678,2064,0,2678,CA,10,,,,,0,0
H4CA11081,"MCNERNEY, JERRY",I,1,DEM,3209478.03,3098636.5,0,1962999.51,CA,11,,,W,47,918457.21,3224.41
H0CA10123,"HARMER, DAVID",C,2,REP,2931475.07,2858560.6,15416.18,2276734.55,CA,11,,,L,46,421512.64,5150
H0CA11295,"DEL ARROZ, JONATHAN MR.",C,2,REP,310627,310627,0,80627,CA,11,,,,,0,0
H0CA11303,"GOEHRING, BRAD",C,2,REP,1498997.57,1487531.96,2506.43,402536.41,CA,11,,,,,15920.1,0
H0CA11311,"PEGRAM, LARRY",C,2,REP,31858.77,31858.77,0,30280,CA,11,,,,,1563.77,0
H0CA11329,"BEADLES, ROBERT",C,2,REP,111643.71,111643.71,11282.9,3800,CA,11,,,,,0,0
H0CA11337,"AMADOR, ANTONIO C",C,2,REP,295461,295461,85256,136169.76,CA,11,,,,,2000,0
H0CA11345,"TAKADA, JEFFREY DAVID",C,2,REP,7844,7843,84,7760,CA,11,,,,,0,0
H0CA11352,"EMKEN, ELIZABETH",C,2,REP,556403.53,556403.53,2277.85,244767.01,CA,11,,,,,5233.99,0
H8CA12171,"SPEIER, JACKIE",I,1,DEM,1060952.74,772791.25,0,643207.58,CA,12,,,W,75,395988.11,9.49
H0CA12103,"HARDING, JOSEPH MICHAEL",C,3,NNE,2424,1428,2424,0,CA,12,,,,,0,0
H0CA13093,"JELINCIC, JUSTIN",C,1,DEM,2702.86,2213.69,66.99,635,CA,13,,,,,0,0
H6CA09023,"STARK, FORTNEY P.",I,1,DEM,487385.12,371118.55,0,44419.83,CA,13,,,W,72,433950,0
H0CA13085,"GARCIA, LUIS 'COACH'",C,2,REP,4791,4791,0,4791,CA,13,,,,,0,0
H0CA13119,"PAREJA, CHRISTOPHER JAMES",C,3,W,16383,15581,350,16033,CA,13,,,,,0,0
H8CA12098,"ESHOO, ANNA",I,1,DEM,1464392.73,1395749.44,0,687662.37,CA,14,,,W,69,769648.49,104.77
H0CA15148,"HONDA, MIKE",I,1,DEM,773920.65,850364.24,0,423822.23,CA,15,,,W,67,343762.89,429.96
H0CA15171,"SIMITIAN, S. JOSEPH",C,1,DEM,483898.18,60740.79,0,473774,CA,15,,,,,2000,0
H0CA15189,"BARICH, DON",C,2,REP,14072.75,14157.91,0,8372.75,CA,15,,,,,0,0
H0CA15205,"KIRKLAND, SCOTT SPENCER",C,2,REP,66867,66867,11450,50787,CA,15,,,L,32,0,0
H4CA16049,"LOFGREN, ZOE",I,1,DEM,782099.68,790373.93,0,365017.35,CA,16,,,W,67,397666.49,0
H0CA16096,"GONZALEZ, EDWARD M",C,3,LIB,35177.99,35177.99,500,34092.76,CA,16,,,L,7,0,500
H4CA17021,"FARR, SAM",I,1,DEM,704176.78,718568.64,0,292678.98,CA,17,,,W,66,396116.33,24.47
H0CA17110,"ARNOLD, GARY RICHARD",C,2,REP,13424,11946,7481,4443,CA,17,,,,,0,0
H8CA17089,"TAYLOR, JEFFREY E",C,2,REP,183520.35,176754.18,0,33816.1,CA,17,,,L,26,50,0
H2CA18056,"CARDOZA, DENNIS",I,1,DEM,1180308.37,1420229.82,0,448465.05,CA,18,,,W,58,727335.34,2000
H0CA18050,"BERRYHILL, MICHAEL CLARE SR",C,2,REP,930355.02,929661.61,0,158305.02,CA,18,,,L,41,7550,5000
H0CA19124,"MARSDEN, LES",O,1,DEM,29445,28189.51,99,26146,CA,19,,,,,3100,100
H0CA19132,"GOODWIN, LORAINE",O,1,DEM,44517,46862,55599,578,CA,19,,,L,35,0,0
H0CA19199,"ESTRADA, JOHN ANTHONY",O,1,DEM,0,0,0,0,CA,19,,,,,0,0
H0CA19140,"PATTERSON, NORWOOD JAMES JR",O,2,REP,170283.28,153785.45,0,149317.26,CA,19,,,,,13000,0
H0CA19173,"DENHAM, JEFF",O,2,REP,1256669.57,1210088.28,0,725889.76,CA,19,,,W,64,379140.2,0
H0CA19181,"WESTERLUND, LARRY",O,2,REP,134759.16,134794.16,0,131729.23,CA,19,,,,,1000,0
H2CA11051,"POMBO, RICHARD W",O,2,REP,663050.96,663050.96,0,558289.77,CA,19,,,,,94500,0
H2CA19054,"RADANOVICH, GEORGE",I,2,REP,414027.88,497124.34,0,189507,CA,19,,,,,221679.54,0
H4CA20082,"COSTA, JIM MR.",I,1,DEM,1845156.04,2126986.04,0,842791.57,CA,20,,,W,51,800085.34,0
H6CA21176,"HAZE, ERNEST STEVEN",C,1,DEM,12928,5779.75,0,4428,CA,20,,,,,0,100
H0CA20080,"MILLER, JOSHUA THOMAS COULSTON",C,2,REP,1446,1310,267,1179,CA,20,,,,,0,0
H0CA20098,"VIDAK, JAMES ANDREW",C,2,REP,900647.9,894969.44,0,787701.91,CA,20,,,L,48,97180.55,5000
H0CA20106,"QUINTANAR, SERAFIN",C,2,REP,23354,22433,0,15341,CA,20,,,,,0,0
H0CA20114,"LAKE, RICHARD DAVID GEORGE",C,2,REP,62476.39,62476.28,0,31714.43,CA,20,,,,,0,0
H8CA20059,"NUNES, DEVIN G",I,2,REP,1223375.95,994286.53,0,460438.49,CA,21,,,W,100,737981.98,0
H6CA22125,"MCCARTHY, KEVIN",I,2,REP,2093468.37,1736571.18,0,788858.51,CA,22,,,W,100,1264827.72,372.5
H8CA22089,"CAPPS, LOIS G",I,1,DEM,955564.7,991078.62,0,519493.26,CA,23,,,W,57,417755.8,0
H0CA23092,"STOCKDALE, DAVID R",C,2,REP,58537.19,58537.19,25239.53,26502,CA,23,,,,,0,0
H0CA23100,"DAVIDSON, JOHN",C,2,REP,182567.55,181010.98,9638.07,100685,CA,23,,,,,24500,800
H0CA23118,"WATSON, THOMAS C",C,2,REP,611864.23,607298.83,25,591102.85,CA,23,,,L,37,9900,1000
H0CA23126,"VANDEVENTER, CLARK",C,2,REP,91229.53,96561.57,125,88934.53,CA,23,,,,,0,0
H0CA23159,"HAGER, JOHN VICTOR",C,3,IND,113363.72,116599.76,0,113363.72,CA,23,,,L,2,0,0
H0CA24108,"STERN, SHAWN",C,1,DEM,565,565,0,400,CA,24,,,,,0,0
H0CA24116,"ALLISON, TIMOTHY JAMES",C,1,DEM,183711.03,180025.88,0,152182.79,CA,24,,,L,40,22099,0
H0CA24124,"PANEC, MARIE",C,1,DEM,20244,18949.89,0,16744,CA,24,,,,,0,0
H6CA24253,"MARTINEZ, JILL MARIE",C,1,DEM,18.66,1116.17,0,0,CA,24,,,,,0,0
H8CA24143,"JORGENSEN, MARTA ANN",C,1,DEM,6042,1496,2597,2400,CA,24,,,,,0,0
H6CA21028,"GALLEGLY, ELTON",I,2,REP,783256.55,811193.84,0,602855.8,CA,24,,,W,59,152034.12,0
H8CA25058,"CONAWAY, JACQUESE LYNN",C,1,DEM,3890,4171.99,0,1590,CA,25,,,L,38,0,0
H2CA25036,"MCKEON, HOWARD P 'BUCK'",I,2,REP,1254631.31,1334101.08,0,628901.77,CA,25,,,W,61,592700,0
H6CA26183,"WARNER, RUSS",C,1,DEM,315157.48,217192.1,29532.37,280057.7,CA,26,,,L,36,3600,0
H8CA35032,"DREIER, DAVID",I,2,REP,1243191.47,1391075.52,0,649384,CA,26,,,W,54,527669.22,0
H0CA26087,"MILLER, DAVID LAWRENCE",C,3,IND,42073.58,41782.43,0,5348.7,CA,26,,,L,6,0,0
H0CA26111,"BROWN, ROBERT",C,3,NNE,25000,25000,25000,0,CA,26,,,,,0,0
H6CA24113,"SHERMAN, BRAD",I,1,DEM,1743592.33,818272.53,0,1103788.19,CA,27,,,W,65,547836.97,0
H0CA27101,"REED, MARK STEVEN SR",C,2,REP,112836.83,107133.9,0,107377.49,CA,27,,,L,34,0,300
H8CA27088,"SINGH, NAVRAJ",C,2,REP,328600,95021.79,0,28600,CA,27,,,,,0,0
H0CA28117,"VALDEZ, RICHARD A",C,1,DEM,10476,10475,0,2475,CA,28,,,,,0,0
H2CA26026,"BERMAN, HOWARD L.",I,1,DEM,1914073.09,1124914.9,0,1343555.42,CA,28,,,W,69,555929.6,121.93
